src_ip,dst_ip,src_port,dst_port,protocol,bytes,attack_type
192.168.1.221,91.185.4.204,64568,443,UDP,77,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,73,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,73,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,73,DDOS_OR_BRUTE_FORCE
142.250.74.131,192.168.1.221,443,52420,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.138,192.168.1.221,443,53961,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1288,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,610,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,124,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53966,TCP,66,NORMAL
216.58.207.225,192.168.1.221,443,60223,UDP,1008,DDOS_OR_BRUTE_FORCE
216.58.207.225,192.168.1.221,443,60223,UDP,983,DDOS_OR_BRUTE_FORCE
216.58.207.225,192.168.1.221,443,60223,UDP,163,DDOS_OR_BRUTE_FORCE
142.250.74.138,192.168.1.221,443,62167,UDP,69,DDOS_OR_BRUTE_FORCE
192.168.1.221,192.168.1.163,53966,8009,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.225,60223,443,UDP,207,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.225,60223,443,UDP,75,DDOS_OR_BRUTE_FORCE
192.168.1.221,216.58.207.225,60223,443,UDP,75,DDOS_OR_BRUTE_FORCE
192.168.1.221,192.168.1.163,53966,8009,TCP,1514,MALFORMED_PACKET
192.168.1.221,192.168.1.163,53966,8009,TCP,332,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,79,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53966,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53966,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,386,DDOS_OR_BRUTE_FORCE
142.250.74.138,192.168.1.221,443,62167,UDP,312,DDOS_OR_BRUTE_FORCE
142.250.74.138,192.168.1.221,443,62167,UDP,239,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.138,62167,443,UDP,77,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.170,53965,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53966,TCP,1262,DDOS_OR_BRUTE_FORCE
192.168.1.221,192.168.1.163,53966,8009,TCP,118,DDOS_OR_BRUTE_FORCE
192.168.1.221,192.168.1.163,53966,8009,TCP,172,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,53964,TCP,54,NORMAL
142.250.74.46,192.168.1.221,443,65261,UDP,985,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,836,DDOS_OR_BRUTE_FORCE
216.58.207.225,192.168.1.221,443,60223,UDP,66,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,77,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53966,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,143,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,53964,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,57372,UDP,82,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,53964,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,53964,TCP,412,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,53964,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.35,53964,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,57372,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,57372,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,57372,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,53964,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.35,57372,443,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,53964,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,53964,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.35,53964,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.138,62167,443,UDP,74,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,57372,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,53964,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,53964,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,57372,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,57372,UDP,1270,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.35,53964,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.35,57372,443,UDP,81,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.35,57372,443,UDP,204,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,79,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,53964,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,53964,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.35,53964,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,53964,TCP,1466,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,53964,TCP,1466,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.35,53964,443,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,53964,TCP,398,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.35,53964,443,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.35,53964,443,TCP,93,DDOS_OR_BRUTE_FORCE
192.168.1.163,224.0.0.251,5353,5353,UDP,395,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,71,DDOS_OR_BRUTE_FORCE
216.58.207.225,192.168.1.221,443,60223,UDP,67,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1152,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1288,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,78,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,305,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,77,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,192,DDOS_OR_BRUTE_FORCE
142.250.74.138,192.168.1.221,443,62167,UDP,66,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,57372,UDP,987,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,57372,UDP,163,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.35,57372,443,UDP,73,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,75,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.131,54059,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.131,54059,443,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.131,54059,443,UDP,119,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.131,54059,443,UDP,730,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,53964,TCP,54,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,68,DDOS_OR_BRUTE_FORCE
142.250.74.35,192.168.1.221,443,57372,UDP,66,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.174,60002,443,UDP,71,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53966,TCP,1514,MALFORMED_PACKET
192.168.1.163,192.168.1.221,8009,53966,TCP,1514,MALFORMED_PACKET
192.168.1.163,192.168.1.221,8009,53966,TCP,1514,MALFORMED_PACKET
192.168.1.163,192.168.1.221,8009,53966,TCP,1286,DDOS_OR_BRUTE_FORCE
192.168.1.221,192.168.1.163,53966,8009,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,192.168.1.163,53966,8009,TCP,491,DDOS_OR_BRUTE_FORCE
192.168.1.221,192.168.1.163,53966,8009,TCP,216,DDOS_OR_BRUTE_FORCE
192.168.1.221,192.168.1.163,53966,8009,TCP,185,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53966,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53966,TCP,268,DDOS_OR_BRUTE_FORCE
192.168.1.163,192.168.1.221,8009,53966,TCP,328,DDOS_OR_BRUTE_FORCE
192.168.1.221,192.168.1.163,53966,8009,TCP,54,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,71,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1285,PORT_SCAN
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1079,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,75,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,75,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,68,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,74,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,1203,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,167,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1288,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,78,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,74,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,75,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,74,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,74,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,74,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,74,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,74,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,74,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,75,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,91.185.4.204,64568,443,UDP,75,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
91.185.4.204,192.168.1.221,443,64568,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,PORT_SCAN
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,75,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,75,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
192.168.1.221,142.250.74.46,65261,443,UDP,76,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
142.250.74.46,192.168.1.221,443,65261,UDP,1292,DDOS_OR_BRUTE_FORCE
